[Round 0, Step 1] Player 1 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 426, Step 10] Player 9 Tank 1 (Sniper) -> Action: GetBattleInfo | Ammo: 20, Cooldown: 0
[Round 427, Step 1] Player 1 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 427, Step 2] Player 1 Tank 1 (Sniper) -> Action: DoNothing | Ammo: 0, Cooldown: 0
[Round 427, Step 3] Player 3 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 427, Step 4] Player 4 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 427, Step 5] Player 7 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 427, Step 6] Player 2 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 427, Step 7] Player 6 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 427, Step 8] Player 5 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 427, Step 9] Player 9 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 427, Step 10] Player 9 Tank 1 (Sniper) -> Action: GetBattleInfo | Ammo: 20, Cooldown: 0
[Round 428, Step 1] Player 1 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 428, Step 2] Player 1 Tank 1 (Sniper) -> Action: Shoot | Ammo: 0, Cooldown: 0
[Round 428, Step 3] Player 3 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 428, Step 4] Player 4 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 428, Step 5] Player 7 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 428, Step 6] Player 2 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 428, Step 7] Player 6 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 428, Step 8] Player 5 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 428, Step 9] Player 9 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 428, Step 10] Player 9 Tank 1 (Sniper) -> Action: GetBattleInfo | Ammo: 20, Cooldown: 0
[Round 429, Step 1] Player 1 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 429, Step 2] Player 1 Tank 1 (Sniper) -> Action: DoNothing | Ammo: 0, Cooldown: 0
[Round 429, Step 3] Player 3 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 429, Step 4] Player 4 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 429, Step 5] Player 7 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 429, Step 6] Player 2 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 429, Step 7] Player 6 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 429, Step 8] Player 5 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 429, Step 9] Player 9 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 429, Step 10] Player 9 Tank 1 (Sniper) -> Action: GetBattleInfo | Ammo: 20, Cooldown: 0
[Round 430, Step 1] Player 1 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 430, Step 2] Player 1 Tank 1 (Sniper) -> Action: DoNothing | Ammo: 0, Cooldown: 0
[Round 430, Step 3] Player 3 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 430, Step 4] Player 4 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 430, Step 5] Player 7 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 430, Step 6] Player 2 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 430, Step 7] Player 6 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 430, Step 8] Player 5 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 430, Step 9] Player 9 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 430, Step 10] Player 9 Tank 1 (Sniper) -> Action: GetBattleInfo | Ammo: 20, Cooldown: 0
[Round 431, Step 1] Player 1 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 431, Step 2] Player 1 Tank 1 (Sniper) -> Action: DoNothing | Ammo: 0, Cooldown: 0
[Round 431, Step 3] Player 3 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 431, Step 4] Player 4 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 431, Step 5] Player 7 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 431, Step 6] Player 2 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 431, Step 7] Player 6 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 431, Step 8] Player 5 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 431, Step 9] Player 9 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 431, Step 10] Player 9 Tank 1 (Sniper) -> Action: GetBattleInfo | Ammo: 20, Cooldown: 0
[Round 432, Step 1] Player 1 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 432, Step 2] Player 1 Tank 1 (Sniper) -> Action: DoNothing | Ammo: 0, Cooldown: 0
[Round 432, Step 3] Player 3 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 432, Step 4] Player 4 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 432, Step 5] Player 7 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 432, Step 6] Player 2 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 432, Step 7] Player 6 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 432, Step 8] Player 5 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 432, Step 9] Player 9 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 432, Step 10] Player 9 Tank 1 (Sniper) -> Action: GetBattleInfo | Ammo: 20, Cooldown: 0
[Round 433, Step 1] Player 1 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 433, Step 2] Player 1 Tank 1 (Sniper) -> Action: Shoot | Ammo: 0, Cooldown: 0
[Round 433, Step 3] Player 3 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 433, Step 4] Player 4 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 433, Step 5] Player 7 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 433, Step 6] Player 2 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 433, Step 7] Player 6 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 433, Step 8] Player 5 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 433, Step 9] Player 9 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 433, Step 10] Player 9 Tank 1 (Sniper) -> Action: GetBattleInfo | Ammo: 20, Cooldown: 0
[Round 434, Step 1] Player 1 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 434, Step 2] Player 1 Tank 1 (Sniper) -> Action: DoNothing | Ammo: 0, Cooldown: 0
[Round 434, Step 3] Player 3 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 434, Step 4] Player 4 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 434, Step 5] Player 7 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 434, Step 6] Player 2 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 434, Step 7] Player 6 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 434, Step 8] Player 5 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 434, Step 9] Player 9 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 434, Step 10] Player 9 Tank 1 (Sniper) -> Action: GetBattleInfo | Ammo: 20, Cooldown: 0
[Round 435, Step 1] Player 1 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 435, Step 2] Player 1 Tank 1 (Sniper) -> Action: DoNothing | Ammo: 0, Cooldown: 0
[Round 435, Step 3] Player 3 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 435, Step 4] Player 4 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 435, Step 5] Player 7 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 435, Step 6] Player 2 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 435, Step 7] Player 6 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 435, Step 8] Player 5 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 435, Step 9] Player 9 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 435, Step 10] Player 9 Tank 1 (Sniper) -> Action: GetBattleInfo | Ammo: 20, Cooldown: 0
[Round 436, Step 1] Player 1 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 436, Step 2] Player 1 Tank 1 (Sniper) -> Action: DoNothing | Ammo: 0, Cooldown: 0
[Round 436, Step 3] Player 3 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 436, Step 4] Player 4 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 436, Step 5] Player 7 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 436, Step 6] Player 2 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 436, Step 7] Player 6 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 436, Step 8] Player 5 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 436, Step 9] Player 9 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 436, Step 10] Player 9 Tank 1 (Sniper) -> Action: GetBattleInfo | Ammo: 20, Cooldown: 0
[Round 437, Step 1] Player 1 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 437, Step 2] Player 1 Tank 1 (Sniper) -> Action: DoNothing | Ammo: 0, Cooldown: 0
[Round 437, Step 3] Player 3 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 437, Step 4] Player 4 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 437, Step 5] Player 7 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 437, Step 6] Player 2 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 437, Step 7] Player 6 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 437, Step 8] Player 5 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 437, Step 9] Player 9 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 437, Step 10] Player 9 Tank 1 (Sniper) -> Action: GetBattleInfo | Ammo: 20, Cooldown: 0
[Round 438, Step 1] Player 1 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 438, Step 2] Player 1 Tank 1 (Sniper) -> Action: Shoot | Ammo: 0, Cooldown: 0
[Round 438, Step 3] Player 3 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 438, Step 4] Player 4 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 438, Step 5] Player 7 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 438, Step 6] Player 2 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 438, Step 7] Player 6 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 438, Step 8] Player 5 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 438, Step 9] Player 9 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 438, Step 10] Player 9 Tank 1 (Sniper) -> Action: GetBattleInfo | Ammo: 20, Cooldown: 0
[Round 439, Step 1] Player 1 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 439, Step 2] Player 1 Tank 1 (Sniper) -> Action: DoNothing | Ammo: 0, Cooldown: 0
[Round 439, Step 3] Player 3 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 439, Step 4] Player 4 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 439, Step 5] Player 7 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 439, Step 6] Player 2 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 439, Step 7] Player 6 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 439, Step 8] Player 5 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 439, Step 9] Player 9 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 439, Step 10] Player 9 Tank 1 (Sniper) -> Action: GetBattleInfo | Ammo: 20, Cooldown: 0
[Round 440, Step 1] Player 1 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 440, Step 2] Player 1 Tank 1 (Sniper) -> Action: DoNothing | Ammo: 0, Cooldown: 0
[Round 440, Step 3] Player 3 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 440, Step 4] Player 4 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 440, Step 5] Player 7 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 440, Step 6] Player 2 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 440, Step 7] Player 6 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 440, Step 8] Player 5 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 440, Step 9] Player 9 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 440, Step 10] Player 9 Tank 1 (Sniper) -> Action: GetBattleInfo | Ammo: 20, Cooldown: 0
[Round 441, Step 1] Player 1 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 441, Step 2] Player 1 Tank 1 (Sniper) -> Action: DoNothing | Ammo: 0, Cooldown: 0
[Round 441, Step 3] Player 3 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 441, Step 4] Player 4 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 441, Step 5] Player 7 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 441, Step 6] Player 2 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 441, Step 7] Player 6 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 441, Step 8] Player 5 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 441, Step 9] Player 9 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 441, Step 10] Player 9 Tank 1 (Sniper) -> Action: GetBattleInfo | Ammo: 20, Cooldown: 0
[Round 442, Step 1] Player 1 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 442, Step 2] Player 1 Tank 1 (Sniper) -> Action: DoNothing | Ammo: 0, Cooldown: 0
[Round 442, Step 3] Player 3 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 442, Step 4] Player 4 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 442, Step 5] Player 7 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 442, Step 6] Player 2 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 442, Step 7] Player 6 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 442, Step 8] Player 5 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 442, Step 9] Player 9 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 442, Step 10] Player 9 Tank 1 (Sniper) -> Action: GetBattleInfo | Ammo: 20, Cooldown: 0
[Round 443, Step 1] Player 1 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 443, Step 2] Player 1 Tank 1 (Sniper) -> Action: Shoot | Ammo: 0, Cooldown: 0
[Round 443, Step 3] Player 3 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 443, Step 4] Player 4 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 443, Step 5] Player 7 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 443, Step 6] Player 2 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 443, Step 7] Player 6 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 443, Step 8] Player 5 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 443, Step 9] Player 9 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 443, Step 10] Player 9 Tank 1 (Sniper) -> Action: GetBattleInfo | Ammo: 20, Cooldown: 0
[Round 444, Step 1] Player 1 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 444, Step 2] Player 1 Tank 1 (Sniper) -> Action: DoNothing | Ammo: 0, Cooldown: 0
[Round 444, Step 3] Player 3 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 444, Step 4] Player 4 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 444, Step 5] Player 7 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 444, Step 6] Player 2 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 444, Step 7] Player 6 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 444, Step 8] Player 5 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 444, Step 9] Player 9 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 444, Step 10] Player 9 Tank 1 (Sniper) -> Action: GetBattleInfo | Ammo: 20, Cooldown: 0
[Round 445, Step 1] Player 1 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 445, Step 2] Player 1 Tank 1 (Sniper) -> Action: DoNothing | Ammo: 0, Cooldown: 0
[Round 445, Step 3] Player 3 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 445, Step 4] Player 4 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 445, Step 5] Player 7 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 445, Step 6] Player 2 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 445, Step 7] Player 6 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 445, Step 8] Player 5 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 445, Step 9] Player 9 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 445, Step 10] Player 9 Tank 1 (Sniper) -> Action: GetBattleInfo | Ammo: 20, Cooldown: 0
[Round 446, Step 1] Player 1 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 446, Step 2] Player 1 Tank 1 (Sniper) -> Action: DoNothing | Ammo: 0, Cooldown: 0
[Round 446, Step 3] Player 3 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 446, Step 4] Player 4 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 446, Step 5] Player 7 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 446, Step 6] Player 2 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 446, Step 7] Player 6 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 446, Step 8] Player 5 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 446, Step 9] Player 9 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 446, Step 10] Player 9 Tank 1 (Sniper) -> Action: GetBattleInfo | Ammo: 20, Cooldown: 0
[Round 447, Step 1] Player 1 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 447, Step 2] Player 1 Tank 1 (Sniper) -> Action: DoNothing | Ammo: 0, Cooldown: 0
[Round 447, Step 3] Player 3 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 447, Step 4] Player 4 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 447, Step 5] Player 7 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 447, Step 6] Player 2 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 447, Step 7] Player 6 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 447, Step 8] Player 5 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 447, Step 9] Player 9 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 447, Step 10] Player 9 Tank 1 (Sniper) -> Action: GetBattleInfo | Ammo: 20, Cooldown: 0
[Round 448, Step 1] Player 1 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 448, Step 2] Player 1 Tank 1 (Sniper) -> Action: Shoot | Ammo: 0, Cooldown: 0
[Round 448, Step 3] Player 3 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 448, Step 4] Player 4 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 448, Step 5] Player 7 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 448, Step 6] Player 2 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 448, Step 7] Player 6 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 448, Step 8] Player 5 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 448, Step 9] Player 9 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 448, Step 10] Player 9 Tank 1 (Sniper) -> Action: GetBattleInfo | Ammo: 20, Cooldown: 0
[Round 449, Step 1] Player 1 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 449, Step 2] Player 1 Tank 1 (Sniper) -> Action: DoNothing | Ammo: 0, Cooldown: 0
[Round 449, Step 3] Player 3 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 449, Step 4] Player 4 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 449, Step 5] Player 7 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 449, Step 6] Player 2 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 449, Step 7] Player 6 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 449, Step 8] Player 5 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 449, Step 9] Player 9 Tank 0 (Chaser) -> Action: RotateLeft90 | Ammo: 20, Cooldown: 0
[Round 449, Step 10] Player 9 Tank 1 (Sniper) -> Action: GetBattleInfo | Ammo: 20, Cooldown: 0
[Round 450, Step 1] Player 1 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 450, Step 2] Player 1 Tank 1 (Sniper) -> Action: DoNothing | Ammo: 0, Cooldown: 0
[Round 450, Step 3] Player 3 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 450, Step 4] Player 4 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 450, Step 5] Player 7 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 450, Step 6] Player 2 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 450, Step 7] Player 6 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 450, Step 8] Player 5 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 450, Step 9] Player 9 Tank 0 (Chaser) -> Action: MoveForward | Ammo: 20, Cooldown: 0
[Round 450, Step 10] Player 9 Tank 1 (Sniper) -> Action: GetBattleInfo | Ammo: 20, Cooldown: 0
[Round 451, Step 1] Player 1 Tank 0 (Chaser) -> Action: DoNothing | Ammo: 20, Cooldown: 0
[Round 451, Step 2] Player 1 Tank 1 (Sniper) -> Action: DoNothing | Ammo: 0, Cooldown: 0
